stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"G2400166","","Raratonga Property, Terry Hie Hie Rd","-29.72350740","150.10987659","1","","0","",""
"G2400167","","Terry Hie Hie Rd Opp Limerick Property","-29.61808611","150.00142522","1","","0","",""
"G2400168","","Lairdoo Property, Terry Hie Hie Rd","-29.58537680","149.97853966","1","","0","",""
"G2400169","","Baalgamman Property, Terry Hie Hie Rd","-29.51604111","149.94284867","1","","0","",""
"G2400170","","Woolaringa Property, Terry Hie Hie Rd","-29.50670451","149.93395869","1","","0","",""
"G2400171","","Dunroy Property, Terry Hie Hie Rd","-29.49934806","149.92849869","1","","0","",""
"G2400172","","Wee Bulla Bulla Property, Terry Hie Hie Rd","-29.49407227","149.91946007","1","","0","",""
"G2400173","","Terry Hie Hie Rd Opp Dunroy Property","-29.49929217","149.92857956","1","","0","",""
"G2400174","","Terry Hie Hie Rd Opp Woolaringa Property","-29.50669140","149.93414390","1","","0","",""
"G2400175","","Terry Hie Hie Rd At Lairdoo Rd","-29.58504100","149.97863297","1","","0","",""
"G2400176","","Limerick Property, Terry Hie Hie Rd","-29.61803040","150.00149582","1","","0","",""
"G2400177","","Terry Hie Hie Rd Opp Myall Plains Property","-29.71196083","150.09231949","1","","0","",""
"G2400178","","Terry Hie Hie Rd Opp Mellburra Rd","-29.81272924","150.15714436","1","","0","",""
"G2400179","","3895 Oregon Rd","-29.27335122","150.34175078","1","","0","",""
"G2400181","","8445 Watercourse Rd","-29.26660907","149.02417527","1","","0","",""
"G2400182","","Burrington Rd Before Newell Hwy","-29.52514503","149.85087547","1","","0","",""
"G2400183","","Burrington Rd After Newell Hwy","-29.52509244","149.85122464","1","","0","",""
"G2400185","","Burrington Rd At Glen Park Rd","-29.55983579","149.88044680","1","","0","",""
"G2400186","","Poison Gate Rd At Gwydir Hwy","-29.50780896","149.28040234","1","","0","",""
"G2400187","","265 Bendygleet Rd","-29.47774518","149.73505189","1","","0","",""
"G2400188","","Gwydir Hwy At Alamay Lane","-29.46570473","149.78282239","1","","0","",""
"G2400189","","Mallawa Rd At Gwydir Hwy","-29.56020791","149.62183212","1","","0","",""
"G2400190","","Cameron Pl At Kamilaroi Dr","-29.45362259","149.83642287","1","","0","",""
"G2400191","","Orana Av After Drummond St","-29.45329568","149.83779474","1","","0","",""
"G2400192","","Edward St After Drummond St","-29.45574291","149.83596660","1","","0","",""
"G2400193","","Watercourse Rd At Brageen Crossing Rd","-29.42457174","149.53927737","1","","0","",""
"G2400194","","Watercourse Rd Opp Goonal Rd","-29.44399798","149.56444393","1","","0","",""
"G2400195","","510 Watercourse Rd","-29.45378437","149.68609255","1","","0","",""
"G2400196","","80 Sunlong Cres","-29.47396779","149.77587381","1","","0","",""
"G2400199","","Maneroo Property, Terry Hie Hie Rd","-29.68791105","150.05963622","1","","0","",""
"G2400200","","9276 Gwydir Hwy","-29.45557840","148.99541208","1","","0","",""
"G2400201","","Greenbah Rd At Boundary St","-29.46275881","149.83010160","1","","0","",""
"G2400203","","Croppa Moree Rd After County Boundary Rd","-29.20223921","150.22757205","1","","0","",""
"G2400205","","622 Croppa Moree Rd","-29.28950921","150.07784254","1","","0","",""
"G2400207","","1651 Croppa Moree Rd","-29.24317668","150.16482675","1","","0","",""
"G2400208","","Croppa Moree Rd Before County Boundary Rd","-29.20199566","150.22757469","1","","0","",""
"G2400210","","Moree Golf Course, Greenbah Rd","-29.46230225","149.82824403","1","","0","",""
"G2400211","","Boolooroo St At Locke St","-29.31437781","149.80609011","1","","0","",""
"G2400212","","Carnarvon Hwy At Gingham Rd","-29.38172056","149.81546548","1","","0","",""
"G2400214","","9339 Gwydir Hwy","-29.45552372","148.99605018","1","","0","",""
"G2400215","","140 Anne St","-29.47187769","149.82416015","1","","0","",""
"G2400217","","Boonery Rd Before Myall Pl","-29.45645964","149.81155086","1","","0","",""
"G2400219","","Stonington Ln Before Chinamans Ln","-29.45019331","149.82973197","1","","0","",""
"G2400224","","Amaroo Dr Before Bottlebrush Dr","-29.48454304","149.84649006","1","","0","",""
"G2400225","","Maple Av Before Amaroo Dr","-29.48459923","149.83626526","1","","0","",""
"G2400226","","Maple Av At Amaroo Dr","-29.48460275","149.83652308","1","","0","",""
"G2400227","","Jacaranda Dr Opp Sandalwood St","-29.48948109","149.84164879","1","","0","",""
"G2400229","","Kamilaroi Dr Before Robertson Av","-29.45135124","149.83719440","1","","0","",""
"G2400230","","Yulunga St After Bingara Rd","-29.47579746","149.86271750","1","","0","",""
"G2400234","","Glenbranter Rd Before Narween Rd","-28.93265697","149.94452582","1","","0","",""
"G2400238","","Carnarvon Hwy At Medgun St","-29.31817139","149.80798483","1","","0","",""
"G2400242","","Hugh St Before Medgun St","-29.31800467","149.80647761","1","","0","",""
"G2400243","","113 River St","-29.42621921","149.85842999","1","","0","",""
"G2400244","","North St At Boolooroo St","-29.31627291","149.80690361","1","","0","",""
"G2400245","","Carnarvon Hwy Before River St","-29.42877309","149.84784813","1","","0","",""
"G2400246","","Boggabilla Rd At Carnarvon Hwy","-29.45532993","149.84516856","1","","0","",""
"G2400247","","Alice St At Frome St","-29.47110240","149.84403214","1","","0","",""
"G240025","","Moree Information Centre, Alice St","-29.47115875","149.84224021","1","","0","",""
"G2400250","","Myora St Before Billa St","-29.43056855","149.84529151","1","","0","",""
"G2400251","","Myora St Opp Yarraman St","-29.43474124","149.84587160","1","","0","",""
"G2400252","","Myora St After Billa St","-29.43051161","149.84542387","1","","0","",""
"G2400253","","2022 Gingham Rd","-29.28706638","149.65568369","1","","0","",""
"G2400254","","2022 Gingham Rd","-29.28700119","149.65487940","1","","0","",""
"G2400255","","1651 Cropps Moree Rd","-29.25751568","150.13501188","1","","0","",""
"G2400256","","22245 Newell Hwy","-29.44635587","149.86029295","1","","0","",""
"G2400257","","1651 Croppa Moree Rd","-29.25739877","150.13499803","1","","0","",""
"G240026","","Moree Public School, Albert St","-29.46553240","149.83750691","1","","0","",""
"G240027","","St Philomenas School, Gwydir St","-29.46040155","149.83829155","1","","0","",""
"G240031","","Boggamildi Rest Area, Newell Hwy","-29.18231321","150.00919837","1","","0","",""
"G240032","","Foxes Lane At Newell Hwy","-29.00967328","150.06435409","1","","0","",""
"G240033","","Newell Hwy At Milroy Rd","-28.93370865","150.11017830","1","","0","",""
"G240037","","Bullarah Public School, Gwydir Hwy","-29.47042424","149.22926313","1","","0","",""
"G240038","","Lynden Rd At Gwydir Hwy","-29.45986339","149.12877656","1","","0","",""
"G24004","","Moree Secondary College, Albert St","-29.46550729","149.84206187","1","","0","",""
"G240040","","Wallanol Rd Opp 733","-29.52426763","149.76999676","1","","0","",""
"G240041","","Wallanol Rd Opp 155","-29.54999610","149.82078140","1","","0","",""
"G240042","","Wallanol Rd Opp 21355","-29.52384107","149.74273759","1","","0","",""
"G240043","","Wallanol Rd Opp 83","-29.55363354","149.82659754","1","","0","",""
"G240044","","Moree Airport, Newell Hwy","-29.49599528","149.85207888","1","","0","",""
"G240045","","Frome St Opp Moree Secondary College","-29.46588124","149.84313392","1","","0","",""
"G240046","","83 Wallanol Rd","-29.55370829","149.82647583","1","","0","",""
"G240047","","155 Wallanol Rd","-29.55006996","149.82070093","1","","0","",""
"G240048","","733 Wallanol Rd","-29.52440263","149.77001075","1","","0","",""
"G240049","","19283 Gwydir Hwy","-29.48612744","149.98398997","1","","0","",""
"G24005","","Moree Artesian Aquatic Complex, Anne St","-29.47378368","149.84602427","1","","0","",""
"G240050","","19307 Gwydir Hwy","-29.48550463","149.98160081","1","","0","",""
"G240051","","19393 Gwydir Hwy","-29.48181026","149.96936013","1","","0","",""
"G240052","","19911 Gwydir Hwy","-29.47134192","149.92324014","1","","0","",""
"G240053","","20019 Gwydir Hwy","-29.47439083","149.91253578","1","","0","",""
"G240054","","20063 Gwydir Hwy","-29.47574631","149.90829690","1","","0","",""
"G240055","","20103 Gwydir Hwy","-29.47700253","149.90446737","1","","0","",""
"G240056","","Moree East Public School, Balo St","-29.47688366","149.84151354","1","","0","",""
"G240057","","Moree Christian School, Edward St","-29.48232567","149.83629467","1","","0","",""
"G240058","","Newell Hwy Opp Wilsons Rd","-28.94444062","150.09613406","1","","0","",""
"G240059","","Newell Hwy At Marlow Rd","-28.93439099","150.10953228","1","","0","",""
"G240060","","20106 Gwydir Hwy","-29.47696197","149.90426006","1","","0","",""
"G240064","","19374 Gwydir Hwy","-29.48175250","149.96952338","1","","0","",""
"G240067","","2570 Gingham Rd","-29.27326329","149.60076690","1","","0","",""
"G240068","","Gingham Rd Opp 133","-29.38007503","149.80196013","1","","0","",""
"G24007","","Jacaranda Dr Opp Jacaranda Park","-29.48966005","149.84171565","1","","0","",""
"G240070","","Vitonga Rd After Carnarvon Hwy","-29.41917679","149.84318122","1","","0","",""
"G240071","","Bundaloey Rd After Tallom Rd","-29.41639078","149.84945988","1","","0","",""
"G240072","","27 Bundaloey Rd","-29.41815648","149.84913831","1","","0","",""
"G240073","","55 Bundaloey Rd","-29.42025351","149.84892900","1","","0","",""
"G240074","","61 Bundaloey Rd","-29.42211869","149.85070159","1","","0","",""
"G240075","","68 Bundaloey Rd","-29.42164782","149.84952426","1","","0","",""
"G240076","","362 Carnarvon Hwy","-29.42361727","149.84473703","1","","0","",""
"G240078","","47 Myora St","-29.43408715","149.84609033","1","","0","",""
"G240080","","46 Myora St","-29.43407968","149.84601800","1","","0","",""
"G240081","","Billa St At Carnarvon Hwy","-29.42898154","149.84738000","1","","0","",""
"G240083","","133 Gingham Rd","-29.38022872","149.80194375","1","","0","",""
"G240084","","Telleraga Rd Before Gwydir Hwy","-29.56437605","149.40552194","1","","0","",""
"G240085","","2910 Gwydir Hwy","-29.55422630","149.57627244","1","","0","",""
"G240086","","2316 Gwydir Hwy","-29.53141643","149.64133615","1","","0","",""
"G240087","","Victory Lane At Ahwahnee Lane","-29.46963563","149.73683377","1","","0","",""
"G240088","","Tarrawingee Rd At Bellbowrie Rd","-29.46357274","149.75960424","1","","0","",""
"G240089","","Tarrawingee Rd After Bellbowrie Rd","-29.46581543","149.75671711","1","","0","",""
"G240090","","Tarrawingee Rd Opp Mallee Rd","-29.47469963","149.75368992","1","","0","",""
"G240091","","Mallee Rd Before Dunmovin Rd","-29.46972271","149.75010223","1","","0","",""
"G240092","","187 Bendygleet Rd","-29.47410212","149.74244812","1","","0","",""
"G240093","","Bendygleet Rd At Boobialla Rd","-29.47672047","149.73750872","1","","0","",""
"G240094","","194 Bendygleet Rd","-29.47462204","149.74173024","1","","0","",""
"G240096","","Moree Secondary College, Frome St","-29.46645200","149.84301586","1","","0","",""
"G240097","","Gwydir Hwy At Tranquillity Rd","-29.46310893","149.77539231","1","","0","",""
"G240098","","Mallee Rd After Tarrawingee Rd","-29.47446452","149.75153945","1","","0","",""
"G240099","","60 Mallee Rd","-29.47242967","149.74961870","1","","0","",""
"G240113","","Yagobie Property, Gwydir Hwy","-29.53648551","150.25218801","1","","0","",""
"G240115","","Yagobie St At Onus St","-29.58179595","150.33045782","1","","0","",""
"G240116","","Yogabie St At Gwydir St","-29.58355071","150.33454923","1","","0","",""
"G240119","","Gwydir Hwy At Elcombe Rd","-29.58987442","150.34983060","1","","0","",""
"G240121","","Gwydir Hwy At Windella Rd","-29.58470203","150.36358679","1","","0","",""
"G240122","","Gwydir Hwy At Eden Forest Rd","-29.57627084","150.38167886","1","","0","",""
"G240124","","14498 Gwydir Hwy","-29.58217579","150.44027421","1","","0","",""
"G240125","","Wilsons Rd At Gravesend Rd","-29.66987301","150.29130365","1","","0","",""
"G240126","","Gravesend Rd At Mt Jerrybang Rd","-29.65605769","150.28697161","1","","0","",""
"G240127","","Gwydir St Before Central St","-29.58475559","150.33217480","1","","0","",""
"G240128","","River Rd Opp Yagobie Crossing Rd","-29.53026694","150.24614223","1","","0","",""
"G240129","","Gwydir Hwy After Halls Rd","-29.55045697","150.28611310","1","","0","",""
"G240130","","Railway Pde At Dunrobyn Rd","-29.57986591","150.32939372","1","","0","",""
"G240131","","Derra St After Short St","-29.58401222","150.34021785","1","","0","",""
"G240132","","Railway Pde After Warialda St","-29.58485896","150.33989500","1","","0","",""
"G240133","","Gravesend Public School, Gwydir St","-29.58509805","150.33325899","1","","0","",""
"G240134","","Railway Pde Opp Dunrobyn Rd","-29.57994161","150.32925178","1","","0","",""
"G240135","","Gwydir Hwy Before Halls Rd","-29.55042654","150.28588522","1","","0","",""
"G240137","","Elcombe Rd After Caroda Rd","-29.75116273","150.39581720","1","","0","",""
"G240138","","1739 Elcombe Rd","-29.73114202","150.40120639","1","","0","",""
"G2402100","","Gragin Rd At Fairford Rd","-29.53852509","150.59641553","1","","0","",""
"G2402101","","3260 Gragin Rd","-29.53617517","150.61455020","1","","0","",""
"G2402102","","Gragin Rd At Tolga Rd","-29.54327629","150.63283656","1","","0","",""
"G2402103","","1798 Gragin Rd","-29.51358260","150.73182756","1","","0","",""
"G2402104","","Gragin Rd Before Langley Rd","-29.51275538","150.75030835","1","","0","",""
"G2402105","","2216 Oregon Rd","-29.37224222","150.43722971","1","","0","",""
"G2402106","","1462 Oregon Rd","-29.39874789","150.50722418","1","","0","",""
"G2402107","","Oregon Rd At Dewrang Rd","-29.40664550","150.52739021","1","","0","",""
"G2402108","","584 Oregon Rd","-29.45298964","150.55416183","1","","0","",""
"G2402109","","Warialda Rd At Burundah Dr","-29.51084267","150.57583018","1","","0","",""
"G2402110","","Stephen St After McGregor Dr","-29.53115138","150.57700920","1","","0","",""
"G2402111","","Stephen St At Crane St","-29.53445207","150.57631101","1","","0","",""
"G2402112","","Stephen St Before High St","-29.53625735","150.57590034","1","","0","",""
"G2402113","","Stephen St After High St","-29.53626996","150.57576675","1","","0","",""
"G2402114","","Stephen St At Crane St","-29.53440136","150.57618550","1","","0","",""
"G2402115","","Stephen St Opp McGregor Dr","-29.53071028","150.57698335","1","","0","",""
"G2402116","","Warialda Rd Opp Burundah Dr","-29.51074234","150.57553804","1","","0","",""
"G2402117","","Oregon Rd Opp 584","-29.45293890","150.55403644","1","","0","",""
"G2402119","","1575 Oregon Rd","-29.39886202","150.50734136","1","","0","",""
"G2402120","","2429 Oregon Rd","-29.37228860","150.43717980","1","","0","",""
"G2402121","","Warialda Rd At Gournama Rd","-29.42854899","150.62424032","1","","0","",""
"G2402123","","Warialda Rd At Ottley Rd","-29.30107608","150.71030074","1","","0","",""
"G2402125","","Warialda Rd Opp Ottley Rd","-29.30111725","150.71011709","1","","0","",""
"G2402126","","Warialda Rd Opp Wallangra Rd","-29.25124986","150.75051524","1","","0","",""
"G2402128","","Croppa Property, North Star Rd","-29.34456844","150.58040721","1","","0","",""
"G2402129","","North Star Rd Opp Croppa Property","-29.34464271","150.58032749","1","","0","",""
"G240214","","1305 Gwydir Hwy","-29.58011407","150.49019256","1","","0","",""
"G240215","","13360 Gwydir Hwy","-29.55857824","150.52751623","1","","0","",""
"G240216","","Gwydir Hwy Opp 13360","-29.55856458","150.52769108","1","","0","",""
"G240217","","Gwydir Hwy At Innesvale Rd","-29.55295182","150.53193013","1","","0","",""
"G240219","","Warialda Public School, Hope St","-29.54089287","150.57384685","1","","0","",""
"G240220","","Warialda High School, Apollo Av","-29.54778119","150.57418228","1","","0","",""
"G240222","","2348 Mosquito Creek Rd","-29.44106718","150.37069301","1","","0","",""
"G240223","","Mosquito Creek Rd At Spring Valley Rd","-29.44580770","150.41357266","1","","0","",""
"G240224","","1564 Mosquito Creek Rd","-29.45123279","150.43680107","1","","0","",""
"G240225","","Mosquito Creek Rd At Melrose Estate Rd","-29.51056595","150.53599123","1","","0","",""
"G240226","","237 Mosquito Creek Rd","-29.52283010","150.55044881","1","","0","",""
"G240227","","Riddell St At Long St","-29.53696132","150.56649115","1","","0","",""
"G240228","","Long St At High St","-29.53770294","150.57076512","1","","0","",""
"G240229","","St Joseph's Primary School, Stewart Av","-29.54374567","150.57303995","1","","0","",""
"G240231","","Riddell St After Long St","-29.53695508","150.56638783","1","","0","",""
"G240237","","Mosquito Creek Rd At Nunga Rd","-29.45589245","150.32805364","1","","0","",""
